央卫,#genre#
DreamWorks,video://https://www.4gtv.tv/channel/4gtv-live017?set=1&ch=282
靖天卡通,video://https://www.4gtv.tv/channel/4gtv-4gtv044?set=1&ch=15
靖洋卡通,video://https://www.4gtv.tv/channel/4gtv-4gtv057?set=1&ch=59
東森購物一,video://https://www.4gtv.tv/channel/4gtv-live047?set=1&ch=173
Bloomberg,video://https://www.4gtv.tv/channel/4gtv-live059?set=1&ch=283
寰宇新聞,video://https://www.4gtv.tv/channel/litv-longturn15?set=1&ch=280
SBN全球財經,video://https://www.4gtv.tv/channel/4gtv-live060?set=1&ch=224
寰宇財經,video://https://www.4gtv.tv/channel/litv-longturn23?set=1&ch=281
東森購物二,video://https://www.4gtv.tv/channel/4gtv-live046?set=1&ch=174
民視綜藝,video://https://www.4gtv.tv/channel/4gtv-4gtv004?set=1&ch=16
豬哥亮歌廳秀,video://https://www.4gtv.tv/channel/4gtv-4gtv006?set=1&ch=113
靖天育樂,video://https://www.4gtv.tv/channel/4gtv-4gtv062?set=1&ch=83
靖天國際,video://https://www.4gtv.tv/channel/4gtv-4gtv063?set=1&ch=84
靖天歡樂,video://https://www.4gtv.tv/channel/4gtv-4gtv054?set=1&ch=119
靖天資訊,video://https://www.4gtv.tv/channel/4gtv-4gtv065?set=1&ch=88
ROCKEntertainment,video://https://www.4gtv.tv/channel/4gtv-live080?set=1&ch=275
Lifetime娛樂,video://https://www.4gtv.tv/channel/4gtv-live029?set=1&ch=217
電影原聲台CMusic,video://https://www.4gtv.tv/channel/4gtv-live031?set=1&ch=218
TRACEUrban,video://https://www.4gtv.tv/channel/4gtv-4gtv082?set=1&ch=78
MTVLiveHD音樂,video://https://www.4gtv.tv/channel/4gtv-live025?set=1&ch=213
MezzoLive,video://https://www.4gtv.tv/channel/4gtv-4gtv083?set=1&ch=79
CLASSICA古典樂,video://https://www.4gtv.tv/channel/4gtv-4gtv059?set=1&ch=80
東森購物三,video://https://www.4gtv.tv/channel/4gtv-live048?set=1&ch=287
博斯高球,video://https://www.4gtv.tv/channel/litv-longturn05?set=1&ch=48
博斯網球,video://https://www.4gtv.tv/channel/litv-longturn09?set=1&ch=52
TRACESportStars,video://https://www.4gtv.tv/channel/4gtv-4gtv077?set=1&ch=57
時尚運動X,video://https://www.4gtv.tv/channel/4gtv-4gtv014?set=1&ch=69
車迷TV,video://https://www.4gtv.tv/channel/4gtv-live201?set=1&ch=160
GINXEsportsTV,video://https://www.4gtv.tv/channel/4gtv-4gtv053?set=1&ch=179
TechStorm,video://https://www.4gtv.tv/channel/4gtv-live109?set=1&ch=181
PetClubTV,video://https://www.4gtv.tv/channel/4gtv-live110?set=1&ch=182
滾動力rollor,video://https://www.4gtv.tv/channel/4gtv-live012?set=1&ch=249
fun探索娛樂,video://https://www.4gtv.tv/channel/4gtv-live011?set=1&ch=274
幸福空間居家,video://https://www.4gtv.tv/channel/4gtv-live206?set=1&ch=168
LoveNature,video://https://www.4gtv.tv/channel/4gtv-live208?set=1&ch=139
History歷史,video://https://www.4gtv.tv/channel/4gtv-live026?set=1&ch=214
LUXETVChannel,video://https://www.4gtv.tv/channel/4gtv-live121?set=1&ch=175
TV5生活時尚,video://https://www.4gtv.tv/channel/4gtv-live122?set=1&ch=178
民視影劇,video://https://www.4gtv.tv/channel/litv-ftv09?set=1&ch=24
龍華戲劇,video://https://www.4gtv.tv/channel/litv-longturn18?set=1&ch=23
HITS,video://https://www.4gtv.tv/channel/4gtv-live620?set=1&ch=186
八大精彩,video://https://www.4gtv.tv/channel/4gtv-4gtv034?set=1&ch=172
靖天戲劇,video://https://www.4gtv.tv/channel/4gtv-4gtv058?set=1&ch=116
靖洋戲劇,video://https://www.4gtv.tv/channel/4gtv-4gtv045?set=1&ch=118
CI罪案偵查,video://https://www.4gtv.tv/channel/4gtv-live027?set=1&ch=215
視納華仁紀實,video://https://www.4gtv.tv/channel/4gtv-4gtv013?set=1&ch=38
影迷數位紀實,video://https://www.4gtv.tv/channel/4gtv-live023?set=1&ch=212
金光布袋戲,video://https://www.4gtv.tv/channel/4gtv-live144?set=1&ch=236
ROCKAction,video://https://www.4gtv.tv/channel/4gtv-live138?set=1&ch=180
采昌影劇,video://https://www.4gtv.tv/channel/4gtv-4gtv049?set=1&ch=25
靖天映畫,video://https://www.4gtv.tv/channel/4gtv-4gtv055?set=1&ch=42
靖天電影,video://https://www.4gtv.tv/channel/4gtv-4gtv061?set=1&ch=82
龍華電影,video://https://www.4gtv.tv/channel/litv-longturn03?set=1&ch=121
影迷數位電影,video://https://www.4gtv.tv/channel/4gtv-4gtv011?set=1&ch=40
CinemaWorld,video://https://www.4gtv.tv/channel/4gtv-live069?set=1&ch=225
MyCinemaEurope,video://https://www.4gtv.tv/channel/4gtv-live157?set=1&ch=176
半島國際,video://https://www.4gtv.tv/channel/litv-ftv10?set=1&ch=85
VOA美國之音,video://https://www.4gtv.tv/channel/litv-ftv03?set=1&ch=86
CNBC財經,video://https://www.4gtv.tv/channel/4gtv-live130?set=1&ch=235
DW德國之聲,video://https://www.4gtv.tv/channel/4gtv-live071?set=1&ch=226
國會頻道1,video://https://www.4gtv.tv/channel/4gtv-4gtv084?set=1&ch=170
國會頻道2,video://https://www.4gtv.tv/channel/4gtv-4gtv085?set=1&ch=171
TVBS綜藝,video://https://www.4gtv.tv/channel/4gtv-live087?set=1&ch=284
TVBS台劇,video://https://www.4gtv.tv/channel/4gtv-live088?set=1&ch=285
經典電影,video://https://www.4gtv.tv/channel/4gtv-live021?set=1&ch=201
經典卡通,video://https://www.4gtv.tv/channel/4gtv-live022?set=1&ch=202
兒童卡通,video://https://www.4gtv.tv/channel/4gtv-live009?set=1&ch=269
精選動漫,video://https://www.4gtv.tv/channel/4gtv-live024?set=1&ch=204
戲劇免費看1,video://https://www.4gtv.tv/channel/4gtv-live010?set=1&ch=270
戲劇免費看2,video://https://www.4gtv.tv/channel/4gtv-live006?set=1&ch=244
電影免費看1,video://https://www.4gtv.tv/channel/4gtv-live013?set=1&ch=272
電影免費看2,video://https://www.4gtv.tv/channel/4gtv-live005?set=1&ch=245
超人力霸王,video://https://www.4gtv.tv/channel/4gtv-live015?set=1&ch=278
花系列經典劇場,video://https://www.4gtv.tv/channel/4gtv-live016?set=1&ch=279

ofiii,#genre#
台視,video://https://www.ofiii.com/channel/watch/4gtv-4gtv066
中視,video://https://www.ofiii.com/channel/watch/4gtv-4gtv040
華視,video://https://www.ofiii.com/channel/watch/4gtv-4gtv041
公視金獎,video://https://www.ofiii.com/channel/watch/ofiii13
ELTV生活英語,video://https://www.ofiii.com/channel/watch/litv-longturn20
龍華卡通,video://https://www.ofiii.com/channel/watch/litv-longturn01
龍華經典,video://https://www.ofiii.com/channel/watch/litv-longturn21
龍華電影,video://https://www.ofiii.com/channel/watch/litv-longturn03
龍華日韓,video://https://www.ofiii.com/channel/watch/litv-longturn11
龍華偶像,video://https://www.ofiii.com/channel/watch/litv-longturn12
龍華戲劇,video://https://www.ofiii.com/channel/watch/litv-longturn18
SMART知識,video://https://www.ofiii.com/channel/watch/litv-longturn19
亞洲旅遊,video://https://www.ofiii.com/channel/watch/litv-longturn17
東森娛樂,video://https://www.ofiii.com/channel/watch/ofiii32
TVBS綜藝,video://https://www.ofiii.com/channel/watch/ofiii42
TVBS政論,video://https://www.ofiii.com/channel/watch/ofiii56
台視新聞,video://https://www.ofiii.com/channel/watch/4gtv-4gtv052
寰宇新聞,video://https://www.ofiii.com/channel/watch/litv-longturn14
寰宇新聞,video://https://www.ofiii.com/channel/watch/litv-longturn15
寰宇財經,video://https://www.ofiii.com/channel/watch/litv-longturn23
中天新聞,video://https://www.ofiii.com/channel/watch/4gtv-4gtv009
中視新聞,video://https://www.ofiii.com/channel/watch/4gtv-4gtv074
華視新聞,video://https://www.ofiii.com/channel/watch/4gtv-4gtv052
台灣戲劇,video://https://www.ofiii.com/channel/watch/litv-longturn22
中天亞洲精采,video://https://www.ofiii.com/channel/watch/ofiii36
第1商業,video://https://www.ofiii.com/channel/watch/4gtv-4gtv104
第1財經,video://https://www.ofiii.com/channel/watch/ofiii64
Focus探索新知,video://https://www.ofiii.com/channel/watch/ofiii82
Focus風采戲劇,video://https://www.ofiii.com/channel/watch/ofiii1048
哆啦A夢,video://https://www.ofiii.com/channel/watch/ofiii22
蠟筆小新,video://https://www.ofiii.com/channel/watch/ofiii165
我們這一家,video://https://www.ofiii.com/channel/watch/ofiii166
間諜家家酒,video://https://www.ofiii.com/channel/watch/ofiii171
鬼滅之刃,video://https://www.ofiii.com/channel/watch/ofiii170
獵人,video://https://www.ofiii.com/channel/watch/ofiii167
隊長小翼,video://https://www.ofiii.com/channel/watch/ofiii169
中華一番,video://https://www.ofiii.com/channel/watch/ofiii168
關於我轉生變成史萊姆這檔事,video://https://www.ofiii.com/channel/watch/ofiii173
我的婆婆怎麼那麼可愛,video://https://www.ofiii.com/channel/watch/ofiii152
村裡來了個暴走女外科,video://https://www.ofiii.com/channel/watch/ofiii153
一把青,video://https://www.ofiii.com/channel/watch/ofiii154
茶金,video://https://www.ofiii.com/channel/watch/ofiii155
四樓的天堂,video://https://www.ofiii.com/channel/watch/ofiii156

